X:-0.03 Y:7.052 Z:6.679 Warning: 0
X:0.416 Y:6.847 Z:6.373 Warning: 0
X:0.738 Y:5.732 Z:5.919 Warning: 0
X:1.606 Y:6.646 Z:4.635 Warning: 0
X:2.076 Y:7.121 Z:12.04 Warning: 0
X:1.425 Y:7.600 Z:6.677 Warning: 0
X:1.904 Y:6.050 Z:5.881 Warning: 0
X:2.625 Y:7.457 Z:2.936 Warning: 0
X:-2.74 Y:6.774 Z:6.654 Warning: 0
X:-4.10 Y:6.807 Z:7.485 Warning: 0
X:-3.29 Y:9.586 Z:7.906 Warning: 0
X:-0.65 Y:6.785 Z:4.406 Warning: 0
X:-5.14 Y:7.437 Z:3.968 Warning: 0
X:-6.17 Y:8.267 Z:1.607 Warning: 0
X:-3.84 Y:8.440 Z:1.819 Warning: 0
X:-1.51 Y:8.871 Z:2.012 Warning: 0
X:-0.52 Y:9.320 Z:3.780 Warning: 0
X:0.180 Y:9.323 Z:3.066 Warning: 0
X:1.571 Y:8.971 Z:3.381 Warning: 0
X:1.906 Y:9.339 Z:1.954 Warning: 0
X:-0.34 Y:9.222 Z:3.163 Warning: 0
X:0.669 Y:9.668 Z:1.829 Warning: 0
X:0.111 Y:8.842 Z:2.822 Warning: 0
X:-2.09 Y:8.678 Z:1.286 Warning: 0
X:-3.00 Y:8.288 Z:-1.24 Warning: 0
X:-3.71 Y:7.592 Z:-0.14 Warning: 0
X:-5.93 Y:7.272 Z:-1.19 Warning: 0
X:-9.12 Y:7.035 Z:-1.44 Warning: 0
X:-6.61 Y:7.032 Z:-1.58 Warning: 0
X:-3.80 Y:7.952 Z:-4.03 Warning: 0
X:-4.05 Y:8.729 Z:-2.94 Warning: 0
X:-1.76 Y:8.866 Z:-0.96 Warning: 0
X:-0.00 Y:9.597 Z:0.399 Warning: 0
X:0.077 Y:8.938 Z:2.643 Warning: 0
X:1.424 Y:8.823 Z:4.881 Warning: 0
X:0.979 Y:8.461 Z:6.505 Warning: 0
X:-1.61 Y:8.220 Z:4.620 Warning: 0
X:-3.73 Y:8.122 Z:4.341 Warning: 0
X:-4.42 Y:8.140 Z:3.830 Warning: 0
X:-4.60 Y:7.721 Z:0.736 Warning: 0
X:-4.70 Y:8.103 Z:-0.15 Warning: 0
X:-5.79 Y:8.402 Z:-3.33 Warning: 0
X:-5.61 Y:8.645 Z:-3.12 Warning: 0
X:-1.33 Y:7.812 Z:1.126 Warning: 0
X:4.491 Y:8.608 Z:1.679 Warning: 0
X:3.016 Y:8.614 Z:2.900 Warning: 0
X:1.662 Y:8.881 Z:4.723 Warning: 0
X:-3.41 Y:8.164 Z:4.367 Warning: 0
X:-2.07 Y:7.964 Z:4.709 Warning: 0
X:-2.23 Y:7.509 Z:7.047 Warning: 0
X:-1.94 Y:7.468 Z:6.106 Warning: 0
X:-2.08 Y:7.583 Z:6.034 Warning: 0
X:-1.95 Y:7.478 Z:6.095 Warning: 0
X:-2.12 Y:7.801 Z:4.782 Warning: 0
X:-0.13 Y:0.146 Z:9.758 Warning: 0
X:-0.12 Y:0.159 Z:9.740 Warning: 0
X:-0.12 Y:0.159 Z:9.740 Warning: 0
X:-0.14 Y:0.166 Z:9.743 Warning: 0
X:-0.14 Y:0.166 Z:9.743 Warning: 0
X:-0.13 Y:0.159 Z:9.774 Warning: 0
X:-0.13 Y:0.159 Z:9.774 Warning: 0
X:-0.14 Y:0.152 Z:9.791 Warning: 0
X:-0.14 Y:0.152 Z:9.791 Warning: 0
X:-0.14 Y:0.171 Z:9.801 Warning: 0
X:-0.14 Y:0.171 Z:9.801 Warning: 0
X:-0.13 Y:0.154 Z:9.859 Warning: 0
X:-0.13 Y:0.154 Z:9.859 Warning: 0
X:-0.14 Y:0.160 Z:9.786 Warning: 0
X:-0.14 Y:0.160 Z:9.786 Warning: 0
X:-0.16 Y:0.183 Z:10.12 Warning: 0
X:-0.16 Y:0.183 Z:10.12 Warning: 0
X:-0.17 Y:0.172 Z:9.898 Warning: 0
X:-0.17 Y:0.172 Z:9.898 Warning: 0
X:-0.04 Y:0.083 Z:10.49 Warning: 0
