X:0.035 Y:9.670 Z:0.610 Warning: 0
X:-0.00 Y:9.678 Z:0.530 Warning: 0
X:-0.00 Y:9.677 Z:0.488 Warning: 0
X:0.005 Y:9.671 Z:0.432 Warning: 0
X:0.004 Y:9.678 Z:0.524 Warning: 0
X:0.013 Y:9.667 Z:0.422 Warning: 0
X:-0.00 Y:9.682 Z:0.405 Warning: 0
X:-0.00 Y:9.690 Z:0.374 Warning: 0
X:0.033 Y:9.678 Z:0.551 Warning: 0
X:0.009 Y:9.677 Z:0.448 Warning: 0
X:0.016 Y:9.683 Z:0.362 Warning: 0
X:-0.00 Y:9.670 Z:0.344 Warning: 0
X:-0.01 Y:9.679 Z:0.254 Warning: 0
X:0.004 Y:9.685 Z:0.213 Warning: 0
X:0.028 Y:9.686 Z:0.363 Warning: 0
X:0.005 Y:9.673 Z:0.553 Warning: 0
X:0.015 Y:9.678 Z:0.465 Warning: 0
X:0.020 Y:9.670 Z:0.474 Warning: 0
X:0.016 Y:9.679 Z:0.393 Warning: 0
X:0.004 Y:9.686 Z:0.337 Warning: 0
X:0.016 Y:9.689 Z:0.347 Warning: 0
X:0.027 Y:9.684 Z:0.374 Warning: 0
X:0.003 Y:9.678 Z:0.372 Warning: 0
X:0.029 Y:9.685 Z:0.410 Warning: 0
X:0.019 Y:9.678 Z:0.371 Warning: 0
X:0.010 Y:9.678 Z:0.304 Warning: 0
X:0.014 Y:9.683 Z:0.395 Warning: 0
X:0.020 Y:9.677 Z:0.476 Warning: 0
X:0.035 Y:9.676 Z:0.555 Warning: 0
X:0.008 Y:9.674 Z:0.620 Warning: 0
X:0.025 Y:9.671 Z:0.586 Warning: 0
X:0.020 Y:9.671 Z:0.526 Warning: 0
X:0.044 Y:9.670 Z:0.569 Warning: 0
X:0.008 Y:9.678 Z:0.427 Warning: 0
X:0.003 Y:9.677 Z:0.404 Warning: 0
X:-0.00 Y:9.672 Z:0.458 Warning: 0
X:0.007 Y:9.674 Z:0.492 Warning: 0
X:0.001 Y:9.670 Z:0.523 Warning: 0
X:-0.03 Y:9.667 Z:0.409 Warning: 0
X:0.017 Y:9.688 Z:0.468 Warning: 0
X:0.035 Y:9.678 Z:0.525 Warning: 0
X:0.022 Y:9.662 Z:0.562 Warning: 0
X:0.004 Y:9.671 Z:0.505 Warning: 0
X:0.023 Y:9.668 Z:0.460 Warning: 0
X:0.035 Y:9.674 Z:0.456 Warning: 0
X:0.034 Y:9.673 Z:0.434 Warning: 0
X:0.028 Y:9.683 Z:0.450 Warning: 0
X:0.025 Y:9.671 Z:0.493 Warning: 0
X:0.020 Y:9.676 Z:0.464 Warning: 0
X:0.017 Y:9.682 Z:0.487 Warning: 0
X:0.028 Y:9.688 Z:0.500 Warning: 0
X:-0.00 Y:9.673 Z:0.497 Warning: 0
X:0.004 Y:9.678 Z:0.392 Warning: 0
X:0.011 Y:9.674 Z:0.430 Warning: 0
X:0.005 Y:9.674 Z:0.341 Warning: 0
X:0.001 Y:9.678 Z:0.418 Warning: 0
X:0.007 Y:9.674 Z:0.426 Warning: 0
X:0.027 Y:9.679 Z:0.526 Warning: 0
X:0.039 Y:9.678 Z:0.438 Warning: 0
X:0.007 Y:9.672 Z:0.445 Warning: 0
X:0.002 Y:9.682 Z:0.414 Warning: 0
X:0.033 Y:9.685 Z:0.523 Warning: 0
X:0.025 Y:9.676 Z:0.496 Warning: 0
X:0.025 Y:9.678 Z:0.506 Warning: 0
X:0.020 Y:9.688 Z:0.519 Warning: 0
X:0.021 Y:9.677 Z:0.518 Warning: 0
X:0.038 Y:9.676 Z:0.542 Warning: 0
X:0.026 Y:9.673 Z:0.545 Warning: 0
X:0.019 Y:9.673 Z:0.427 Warning: 0
X:0.040 Y:9.685 Z:0.395 Warning: 0
X:0.027 Y:9.682 Z:0.497 Warning: 0
X:0.016 Y:9.678 Z:0.415 Warning: 0
X:0.009 Y:9.683 Z:0.405 Warning: 0
X:0.026 Y:9.679 Z:0.457 Warning: 0
X:0.013 Y:9.670 Z:0.463 Warning: 0
X:0.022 Y:9.673 Z:0.478 Warning: 0
X:0.022 Y:9.678 Z:0.515 Warning: 0
X:0.027 Y:9.673 Z:0.596 Warning: 0
X:0.020 Y:9.670 Z:0.533 Warning: 0
X:0.022 Y:9.665 Z:0.550 Warning: 0
X:0.026 Y:9.673 Z:0.602 Warning: 0
X:0.039 Y:9.665 Z:0.617 Warning: 0
X:0.020 Y:9.668 Z:0.581 Warning: 0
X:0.029 Y:9.668 Z:0.687 Warning: 0
X:0.019 Y:9.673 Z:0.648 Warning: 0
X:0.032 Y:9.678 Z:0.581 Warning: 0
X:0.034 Y:9.678 Z:0.545 Warning: 0
X:0.013 Y:9.683 Z:0.537 Warning: 0
X:0.031 Y:9.672 Z:0.537 Warning: 0
X:0.027 Y:9.673 Z:0.469 Warning: 0
X:0.015 Y:9.674 Z:0.650 Warning: 0
X:0.026 Y:9.671 Z:0.379 Warning: 0
X:0.016 Y:9.673 Z:0.616 Warning: 0
X:0.023 Y:9.658 Z:0.490 Warning: 0
X:0.019 Y:9.679 Z:0.600 Warning: 0
X:0.008 Y:9.678 Z:0.486 Warning: 0
X:0.023 Y:9.686 Z:0.514 Warning: 0
X:0.022 Y:9.676 Z:0.550 Warning: 0
X:0.031 Y:9.673 Z:0.591 Warning: 0
X:0.032 Y:9.679 Z:0.483 Warning: 0
X:0.022 Y:9.680 Z:0.530 Warning: 0
X:0.008 Y:9.668 Z:0.506 Warning: 0
X:0.013 Y:9.673 Z:0.501 Warning: 0
X:0.008 Y:9.678 Z:0.547 Warning: 0
X:0.020 Y:9.680 Z:0.518 Warning: 0
X:0.038 Y:9.680 Z:0.482 Warning: 0
X:0.001 Y:9.682 Z:0.423 Warning: 0
X:0.017 Y:9.674 Z:0.503 Warning: 0
X:0.033 Y:9.683 Z:0.542 Warning: 0
X:0.015 Y:9.673 Z:0.514 Warning: 0
X:0.021 Y:9.672 Z:0.532 Warning: 0
X:0.032 Y:9.670 Z:0.574 Warning: 0
X:0.015 Y:9.676 Z:0.520 Warning: 0
X:0.023 Y:9.679 Z:0.531 Warning: 0
X:0.009 Y:9.688 Z:0.501 Warning: 0
X:-0.00 Y:9.670 Z:0.360 Warning: 0
X:0.062 Y:9.677 Z:0.605 Warning: 0
X:0.025 Y:9.678 Z:0.584 Warning: 0
X:0.086 Y:9.684 Z:0.477 Warning: 0
X:0.009 Y:9.670 Z:0.543 Warning: 0
X:0.007 Y:9.672 Z:0.592 Warning: 0
X:0.020 Y:9.677 Z:0.519 Warning: 0
X:0.027 Y:9.676 Z:0.525 Warning: 0
X:0.014 Y:9.679 Z:0.414 Warning: 0
X:0.055 Y:9.683 Z:0.395 Warning: 0
X:0.032 Y:9.682 Z:0.486 Warning: 0
X:-0.00 Y:9.683 Z:0.579 Warning: 0
X:0.002 Y:9.666 Z:0.503 Warning: 0
X:0.020 Y:9.671 Z:0.402 Warning: 0
X:0.027 Y:9.682 Z:0.544 Warning: 0
X:0.047 Y:9.672 Z:0.533 Warning: 0
X:0.031 Y:9.665 Z:0.571 Warning: 0
X:0.023 Y:9.674 Z:0.450 Warning: 0
X:0.032 Y:9.673 Z:0.653 Warning: 0
X:0.020 Y:9.676 Z:0.658 Warning: 0
X:0.001 Y:9.672 Z:0.484 Warning: 0
X:0.019 Y:9.670 Z:0.608 Warning: 0
X:0.020 Y:9.664 Z:0.593 Warning: 0
X:0.032 Y:9.679 Z:0.682 Warning: 0
X:0.019 Y:9.664 Z:0.581 Warning: 0
X:0.019 Y:9.665 Z:0.590 Warning: 0
X:0.007 Y:9.666 Z:0.644 Warning: 0
X:0.009 Y:9.672 Z:0.629 Warning: 0
X:0.014 Y:9.676 Z:0.553 Warning: 0
X:0.002 Y:9.674 Z:0.477 Warning: 0
X:0.023 Y:9.679 Z:0.548 Warning: 0
X:0.010 Y:9.672 Z:0.585 Warning: 0
X:0.027 Y:9.682 Z:0.456 Warning: 0
X:0.011 Y:9.683 Z:0.477 Warning: 0
X:0.010 Y:9.680 Z:0.480 Warning: 0
X:-0.01 Y:9.674 Z:0.536 Warning: 0
X:0.023 Y:9.678 Z:0.412 Warning: 0
X:0.033 Y:9.682 Z:0.578 Warning: 0
X:0.061 Y:9.679 Z:0.550 Warning: 0
X:0.029 Y:9.696 Z:0.524 Warning: 0
X:0.011 Y:9.689 Z:0.532 Warning: 0
X:0.028 Y:9.679 Z:0.421 Warning: 0
X:-0.03 Y:9.697 Z:0.418 Warning: 0
X:-0.03 Y:9.684 Z:0.562 Warning: 0
X:0.007 Y:9.666 Z:0.559 Warning: 0
X:0.009 Y:9.680 Z:0.489 Warning: 0
X:0.019 Y:9.684 Z:0.470 Warning: 0
X:-0.01 Y:9.674 Z:0.559 Warning: 0
X:0.011 Y:9.671 Z:0.652 Warning: 0
X:0.001 Y:9.683 Z:0.363 Warning: 0
X:0.023 Y:9.678 Z:0.555 Warning: 0
X:0.014 Y:9.679 Z:0.497 Warning: 0
X:0.034 Y:9.685 Z:0.497 Warning: 0
X:0.008 Y:9.674 Z:0.409 Warning: 0
X:0.034 Y:9.685 Z:0.398 Warning: 0
X:0.004 Y:9.683 Z:0.341 Warning: 0
X:0.027 Y:9.690 Z:0.371 Warning: 0
X:0.005 Y:9.679 Z:0.380 Warning: 0
X:0.021 Y:9.683 Z:0.395 Warning: 0
X:0.015 Y:9.680 Z:0.387 Warning: 0
X:0.008 Y:9.688 Z:0.421 Warning: 0
X:0.039 Y:9.683 Z:0.356 Warning: 0
X:0.026 Y:9.682 Z:0.304 Warning: 0
X:0.023 Y:9.685 Z:0.300 Warning: 0
X:0.026 Y:9.692 Z:0.420 Warning: 0
X:0.014 Y:9.676 Z:0.462 Warning: 0
X:0.016 Y:9.678 Z:0.417 Warning: 0
X:0.019 Y:9.682 Z:0.336 Warning: 0
X:0.014 Y:9.690 Z:0.367 Warning: 0
X:0.025 Y:9.682 Z:0.366 Warning: 0
X:0.014 Y:9.679 Z:0.389 Warning: 0
X:0.020 Y:9.684 Z:0.363 Warning: 0
X:0.009 Y:9.686 Z:0.385 Warning: 0
X:0.015 Y:9.688 Z:0.436 Warning: 0
X:0.019 Y:9.692 Z:0.415 Warning: 0
X:0.040 Y:9.691 Z:0.259 Warning: 0
X:0.005 Y:9.674 Z:0.438 Warning: 0
X:0.025 Y:9.685 Z:0.468 Warning: 0
X:0.010 Y:9.683 Z:0.374 Warning: 0
X:0.015 Y:9.691 Z:0.369 Warning: 0
X:0.022 Y:9.684 Z:0.402 Warning: 0
X:0.020 Y:9.686 Z:0.333 Warning: 0
X:0.019 Y:9.676 Z:0.465 Warning: 0
X:0.028 Y:9.679 Z:0.466 Warning: 0
X:0.026 Y:9.673 Z:0.494 Warning: 0
X:0.020 Y:9.676 Z:0.549 Warning: 0
X:0.014 Y:9.679 Z:0.471 Warning: 0
X:0.055 Y:9.680 Z:0.588 Warning: 0
X:0.037 Y:9.679 Z:0.535 Warning: 0
X:0.020 Y:9.686 Z:0.381 Warning: 0
X:0.011 Y:9.684 Z:0.578 Warning: 0
X:-0.00 Y:9.679 Z:0.288 Warning: 0
X:0.071 Y:9.679 Z:0.351 Warning: 0
X:0.013 Y:9.678 Z:0.299 Warning: 0
X:-0.00 Y:9.680 Z:0.287 Warning: 0
X:-0.01 Y:9.674 Z:0.385 Warning: 0
X:0.007 Y:9.680 Z:0.385 Warning: 0
X:0.019 Y:9.689 Z:0.401 Warning: 0
X:0.008 Y:9.682 Z:0.489 Warning: 0
X:0.020 Y:9.672 Z:0.472 Warning: 0
X:0.019 Y:9.683 Z:0.495 Warning: 0
X:0.019 Y:9.673 Z:0.499 Warning: 0
X:0.031 Y:9.685 Z:0.505 Warning: 0
X:0.025 Y:9.682 Z:0.593 Warning: 0
X:0.029 Y:9.683 Z:0.512 Warning: 0
X:0.034 Y:9.679 Z:0.454 Warning: 0
X:0.017 Y:9.680 Z:0.442 Warning: 0
X:0.045 Y:9.677 Z:0.379 Warning: 0
X:0.028 Y:9.685 Z:0.470 Warning: 0
X:0.034 Y:9.676 Z:0.407 Warning: 0
X:0.016 Y:9.690 Z:0.389 Warning: 0
X:-0.01 Y:9.686 Z:0.450 Warning: 0
X:0.029 Y:9.697 Z:0.428 Warning: 0
X:0.050 Y:9.686 Z:0.581 Warning: 0
X:0.025 Y:9.679 Z:0.399 Warning: 0
X:0.008 Y:9.672 Z:0.563 Warning: 0
X:0.025 Y:9.674 Z:0.466 Warning: 0
X:0.028 Y:9.684 Z:0.632 Warning: 0
X:0.035 Y:9.678 Z:0.456 Warning: 0
X:0.014 Y:9.680 Z:0.548 Warning: 0
X:0.020 Y:9.667 Z:0.580 Warning: 0
X:0.017 Y:9.671 Z:0.450 Warning: 0
X:0.058 Y:9.676 Z:0.634 Warning: 0
X:0.005 Y:9.676 Z:0.481 Warning: 0
X:0.035 Y:9.676 Z:0.571 Warning: 0
X:0.037 Y:9.671 Z:0.559 Warning: 0
X:0.004 Y:9.674 Z:0.563 Warning: 0
X:0.032 Y:9.677 Z:0.410 Warning: 0
X:0.046 Y:9.672 Z:0.398 Warning: 0
X:0.015 Y:9.680 Z:0.441 Warning: 0
X:0.019 Y:9.680 Z:0.486 Warning: 0
X:0.082 Y:9.685 Z:0.410 Warning: 0
X:0.035 Y:9.683 Z:0.481 Warning: 0
X:0.016 Y:9.676 Z:0.302 Warning: 0
X:0.039 Y:9.686 Z:0.454 Warning: 0
X:0.003 Y:9.680 Z:0.351 Warning: 0
X:0.067 Y:9.692 Z:0.409 Warning: 0
X:0.096 Y:9.689 Z:0.222 Warning: 0
X:-0.01 Y:9.689 Z:0.177 Warning: 0
X:0.010 Y:9.686 Z:0.460 Warning: 0
X:-0.01 Y:9.685 Z:0.496 Warning: 0
X:0.013 Y:9.696 Z:0.398 Warning: 0
X:0.008 Y:9.694 Z:0.374 Warning: 0
X:0.019 Y:9.688 Z:0.380 Warning: 0
X:0.028 Y:9.691 Z:0.507 Warning: 0
X:0.025 Y:9.691 Z:0.266 Warning: 0
X:0.019 Y:9.684 Z:0.343 Warning: 0
X:-0.02 Y:9.677 Z:0.322 Warning: 0
X:0.029 Y:9.683 Z:0.359 Warning: 0
X:0.023 Y:9.689 Z:0.325 Warning: 0
X:0.020 Y:9.684 Z:0.398 Warning: 0
X:0.023 Y:9.692 Z:0.335 Warning: 0
X:0.029 Y:9.689 Z:0.438 Warning: 0
X:0.014 Y:9.689 Z:0.336 Warning: 0
X:-0.00 Y:9.706 Z:0.407 Warning: 0
X:0.009 Y:9.678 Z:0.371 Warning: 0
X:0.014 Y:9.683 Z:0.294 Warning: 0
X:0.017 Y:9.694 Z:0.385 Warning: 0
X:-0.00 Y:9.688 Z:0.350 Warning: 0
X:-0.00 Y:9.685 Z:0.342 Warning: 0
X:0.010 Y:9.682 Z:0.312 Warning: 0
X:0.058 Y:9.694 Z:0.417 Warning: 0
X:0.008 Y:9.694 Z:0.278 Warning: 0
X:0.007 Y:9.689 Z:0.447 Warning: 0
X:0.002 Y:9.686 Z:0.300 Warning: 0
X:-0.00 Y:9.694 Z:0.562 Warning: 0
X:0.020 Y:9.691 Z:0.275 Warning: 0
X:0.069 Y:9.691 Z:0.369 Warning: 0
X:0.039 Y:9.686 Z:0.214 Warning: 0
X:0.021 Y:9.686 Z:0.274 Warning: 0
X:0.033 Y:9.680 Z:0.290 Warning: 0
X:0.026 Y:9.701 Z:0.086 Warning: 0
X:0.067 Y:9.714 Z:0.492 Warning: 0
X:0.028 Y:9.697 Z:0.232 Warning: 0
X:0.038 Y:9.702 Z:0.168 Warning: 0
X:0.001 Y:9.690 Z:0.262 Warning: 0
X:0.047 Y:9.695 Z:0.195 Warning: 0
X:0.002 Y:9.690 Z:0.213 Warning: 0
X:0.029 Y:9.697 Z:0.203 Warning: 0
X:-0.02 Y:9.691 Z:0.077 Warning: 0
X:0.002 Y:9.689 Z:0.052 Warning: 0
X:-0.03 Y:9.709 Z:-0.08 Warning: 0
X:0.003 Y:9.698 Z:0.088 Warning: 0
X:0.013 Y:9.697 Z:0.027 Warning: 0
X:0.017 Y:9.690 Z:0.153 Warning: 0
X:0.009 Y:9.697 Z:0.022 Warning: 0
X:-0.01 Y:9.689 Z:0.098 Warning: 0
X:-0.00 Y:9.683 Z:0.079 Warning: 0
X:-0.01 Y:9.695 Z:0.317 Warning: 0
X:-0.00 Y:9.697 Z:0.106 Warning: 0
X:-0.05 Y:9.667 Z:0.084 Warning: 0
X:-0.27 Y:9.618 Z:0.660 Warning: 0
X:0.287 Y:9.660 Z:0.764 Warning: 0
X:-0.54 Y:9.666 Z:0.204 Warning: 0
X:0.298 Y:10.21 Z:1.764 Warning: 0
X:0.560 Y:10.11 Z:2.401 Warning: 0
X:1.449 Y:8.355 Z:2.448 Warning: 0
X:2.280 Y:6.448 Z:4.696 Warning: 0
X:1.054 Y:8.180 Z:4.900 Warning: 0
X:0.724 Y:6.523 Z:6.295 Warning: 0
X:-2.78 Y:3.159 Z:7.844 Warning: 0
X:-0.28 Y:2.567 Z:9.216 Warning: 0
X:-1.83 Y:0.257 Z:11.11 Warning: 0
X:-0.54 Y:0.458 Z:9.252 Warning: 0
X:-0.77 Y:-0.50 Z:9.490 Warning: 0
X:-0.08 Y:0.337 Z:9.852 Warning: 0
X:-0.25 Y:0.294 Z:9.536 Warning: 0
X:0.512 Y:-0.30 Z:8.259 Warning: 0
X:-0.10 Y:-0.19 Z:9.765 Warning: 0
X:-0.11 Y:-0.18 Z:9.779 Warning: 0
X:-0.11 Y:-0.17 Z:9.777 Warning: 0
X:-0.11 Y:-0.17 Z:9.787 Warning: 0
X:-0.11 Y:-0.18 Z:9.773 Warning: 0
X:-0.10 Y:-0.19 Z:9.777 Warning: 0
X:-0.11 Y:-0.19 Z:9.776 Warning: 0
X:-0.11 Y:-0.17 Z:9.786 Warning: 0
X:-0.11 Y:-0.18 Z:9.783 Warning: 0
X:-0.11 Y:-0.18 Z:9.771 Warning: 0
X:-0.11 Y:-0.18 Z:9.775 Warning: 0
X:-0.11 Y:-0.19 Z:9.779 Warning: 0
X:-0.11 Y:-0.18 Z:9.786 Warning: 0
X:-0.10 Y:-0.18 Z:9.782 Warning: 0
X:-0.10 Y:-0.18 Z:9.783 Warning: 0
X:-0.10 Y:-0.18 Z:9.774 Warning: 0
X:-0.11 Y:-0.18 Z:9.774 Warning: 0
X:-0.11 Y:-0.18 Z:9.779 Warning: 0
X:-0.11 Y:-0.18 Z:9.767 Warning: 0
X:-0.11 Y:-0.17 Z:9.782 Warning: 0
X:-0.11 Y:-0.18 Z:9.776 Warning: 0
X:-0.10 Y:-0.17 Z:9.771 Warning: 0
X:-0.11 Y:-0.19 Z:9.775 Warning: 0
X:-0.10 Y:-0.18 Z:9.775 Warning: 0
X:-0.11 Y:-0.18 Z:9.777 Warning: 0
X:-0.11 Y:-0.17 Z:9.774 Warning: 0
X:-0.11 Y:-0.17 Z:9.770 Warning: 0
X:-0.11 Y:-0.18 Z:9.779 Warning: 0
X:-0.10 Y:-0.17 Z:9.785 Warning: 0
X:-0.11 Y:-0.18 Z:9.779 Warning: 0
X:-0.11 Y:-0.17 Z:9.779 Warning: 0
